Cordonnées 				Energie	Flux de photons	Efficience YPF	UVA-BLEU :	BLEU élargi	BLEU strict	VERT	ROUGE CLAIR	ROUGE SOMBRE	RC/RS	PHI =	TETA =	ZETA =	RC	RS 
X	Y	Azimut	Elévation	300-1100 nm	400-700 nm	(yield photon flux)	350-500 nm	400-500 nm	445-455 nm	500-600 nm	600-700 nm	700-800 nm	600-700 /700-800 nm		(Sager et al. 1988)	655-665/725-735 nm	655-665 nm	725-735 nm
340	120	0	90	29.31	121.56	102.67	54.22	51.45	10.98	34.56	35.55	1.84	19.27	0.84	0.023	9.67	2.47	0.26
340	100	0	90	33.62	118.67	100.49	53.40	50.25	10.77	33.58	34.84	1.86	18.74	0.83	0.023	9.85	2.27	0.23
340	80	0	90	29.85	112.26	94.99	52.04	48.45	10.38	32.25	31.56	1.75	18.06	0.83	0.022	9.39	2.11	0.23
340	60	0	90	25.62	106.16	89.50	48.25	45.53	9.76	30.28	30.36	1.66	18.25	0.83	0.020	10.61	2.05	0.19
340	40	0	90	26.01	97.62	82.51	44.54	41.84	8.94	28.01	27.77	1.49	18.63	0.83	0.019	11.40	1.89	0.17
340	20	0	90	24.42	88.79	74.86	40.72	38.33	8.20	25.68	24.78	1.45	17.06	0.83	0.017	10.27	1.74	0.17
340	0	0	90	21.63	80.08	67.20	37.42	35.52	7.60	23.58	20.98	1.37	15.28	0.83	0.015	9.86	1.48	0.15
360	0	0	90	22.55	74.71	62.90	35.43	33.17	7.10	22.05	19.48	1.25	15.64	0.83	0.014	10.13	1.39	0.14
360	20	0	90	22.66	83.30	70.29	38.65	36.14	7.74	24.09	23.06	1.30	17.78	0.83	0.016	11.53	1.62	0.14
360	40	0	90	24.78	91.75	77.65	42.13	39.35	8.43	26.20	26.20	1.47	17.87	0.83	0.018	11.54	1.78	0.15
360	60	0	90	26.03	100.82	85.42	45.20	42.46	9.10	28.31	30.04	1.58	19.02	0.84	0.020	12.31	2.05	0.17
360	80	0	90	33.87	107.79	91.62	48.97	45.25	9.71	30.19	32.34	1.71	18.92	0.83	0.022	10.39	2.22	0.21
360	100	0	90	29.85	110.89	94.16	50.92	47.13	10.11	31.51	32.25	1.71	18.90	0.83	0.022	10.56	2.17	0.21
360	120	0	90	29.68	114.27	96.51	50.56	48.05	10.25	32.34	33.88	1.58	21.49	0.84	0.022	10.05	2.33	0.23
360	140	0	90	29.92	112.46	95.16	52.43	48.17	10.27	32.72	31.57	1.76	17.96	0.83	0.021	11.76	2.28	0.19
360	160	0	90	28.06	109.98	92.90	51.65	47.62	10.12	32.62	29.74	1.91	15.57	0.83	0.021	11.61	2.34	0.20
360	180	0	90	27.73	108.98	91.55	49.81	47.18	10.01	32.40	29.40	1.71	17.15	0.83	0.021	11.16	2.45	0.22
360	200	0	90	26.30	111.07	93.48	49.62	47.38	10.03	32.40	31.29	1.83	17.13	0.83	0.022	13.87	2.76	0.20
360	220	0	90	33.22	112.26	95.16	52.41	47.81	10.12	32.62	31.83	1.96	16.21	0.83	0.023	16.18	3.05	0.19
360	240	0	90	29.36	112.08	94.80	52.03	47.95	10.15	32.64	31.49	1.85	17.00	0.83	0.022	14.56	3.06	0.21
360	260	0	90	27.09	113.68	95.76	50.69	47.90	10.14	32.80	32.99	1.73	19.11	0.84	0.022	14.51	3.24	0.22
360	280	0	90	31.51	115.07	97.14	51.02	48.36	10.21	33.25	33.46	2.01	16.62	0.84	0.023	14.53	3.34	0.23
360	300	0	90	27.51	115.91	97.46	51.47	49.18	10.40	33.55	33.18	1.75	18.92	0.84	0.022	16.30	3.37	0.21
360	320	0	90	27.46	114.97	96.81	53.30	49.88	10.55	33.61	31.48	1.64	19.17	0.83	0.022	16.14	3.16	0.20
360	340	0	90	32.37	115.11	97.03	53.38	50.00	10.58	33.61	31.50	2.06	15.27	0.83	0.023	13.24	3.05	0.23
360	360	0	90	29.82	114.65	96.75	52.86	49.38	10.44	33.29	31.98	1.78	17.93	0.83	0.022	13.36	2.93	0.22
360	380	0	90	30.88	113.98	96.22	52.58	49.20	10.40	33.00	31.78	1.91	16.60	0.83	0.023	12.05	2.96	0.25
360	400	0	90	27.73	113.69	95.41	51.29	49.00	10.37	32.73	31.96	1.87	17.06	0.83	0.022	16.93	3.17	0.19
360	420	0	90	28.83	112.05	94.32	52.65	49.06	10.41	32.33	30.66	1.80	17.02	0.84	0.021	15.16	2.90	0.19
360	440	0	90	34.00	111.50	94.27	52.53	48.41	10.29	31.83	31.26	1.86	16.77	0.83	0.023	13.02	3.03	0.23
360	460	0	90	29.14	108.59	91.56	51.30	47.54	10.12	31.08	29.96	1.57	19.10	0.83	0.021	15.81	2.91	0.18
360	480	0	90	25.71	106.68	89.29	47.82	46.46	9.92	30.27	29.95	1.60	18.73	0.84	0.020	14.58	3.00	0.21
360	500	0	90	25.10	103.49	87.11	48.34	45.09	9.66	29.32	29.08	1.65	17.61	0.83	0.021	17.60	3.14	0.18
360	520	0	90	29.21	98.63	83.47	46.63	42.80	9.17	27.90	27.93	1.63	17.15	0.83	0.020	15.83	3.05	0.19
360	540	0	90	24.02	91.76	77.20	42.58	40.02	8.61	26.01	25.73	1.46	17.59	0.83	0.018	15.67	2.69	0.17
360	560	0	90	21.16	85.89	72.30	38.04	36.42	7.85	23.84	25.63	1.26	20.35	0.84	0.017	17.27	2.66	0.15
360	580	0	90	18.85	76.14	64.24	34.36	32.35	6.97	21.38	22.41	1.16	19.30	0.84	0.015	17.00	2.26	0.13
360	600	0	90	16.30	65.00	54.62	29.95	28.41	6.14	18.84	17.75	1.01	17.63	0.83	0.012	13.32	1.65	0.12
360	620	0	90	15.11	55.07	46.47	26.48	24.48	5.30	16.41	14.17	0.92	15.42	0.83	0.011	11.77	1.27	0.11
360	640	0	90	12.95	45.63	38.42	22.10	20.38	4.40	13.93	11.32	0.83	13.64	0.82	0.009	11.00	1.08	0.10
360	660	0	90	9.11	35.82	29.83	17.79	16.69	3.62	11.61	7.52	0.60	12.46	0.82	0.006	8.78	0.64	0.07
360	680	0	90	7.62	28.87	24.02	14.34	13.50	2.94	9.57	5.80	0.53	10.99	0.81	0.005	7.72	0.47	0.06
360	700	0	90	6.60	23.75	19.90	12.28	11.16	2.44	7.89	4.71	0.47	10.02	0.81	0.004	5.99	0.37	0.06
380	700	0	90	6.37	22.16	18.48	11.26	10.42	2.28	7.33	4.40	0.42	10.46	0.81	0.004	7.29	0.35	0.05
380	680	0	90	7.29	27.19	22.66	13.75	12.79	2.79	8.94	5.46	0.53	10.30	0.81	0.005	7.14	0.44	0.06
380	660	0	90	8.73	33.77	28.16	16.83	15.74	3.41	10.79	7.23	0.60	12.15	0.82	0.006	8.63	0.61	0.07
380	640	0	90	11.47	42.74	35.86	20.51	19.22	4.15	12.98	10.55	0.74	14.35	0.82	0.008	10.01	0.93	0.09
380	620	0	90	13.50	50.61	42.58	24.77	23.02	4.98	15.23	12.35	0.91	13.52	0.82	0.010	9.37	1.06	0.11
380	600	0	90	14.13	59.09	49.26	27.48	26.54	5.74	17.39	15.17	0.91	16.70	0.83	0.011	13.70	1.48	0.11
380	580	0	90	17.83	70.03	58.86	31.54	30.09	6.49	19.76	20.18	1.02	19.87	0.84	0.014	16.20	2.11	0.13
380	560	0	90	18.57	78.87	66.53	36.27	33.87	7.29	21.94	23.06	1.19	19.43	0.84	0.016	16.89	2.42	0.14
380	540	0	90	22.11	83.46	70.02	39.66	37.25	8.02	24.00	22.21	1.33	16.66	0.83	0.016	14.44	2.23	0.15
380	520	0	90	23.84	90.65	76.12	42.58	40.05	8.60	25.78	24.81	1.44	17.19	0.83	0.018	16.52	2.67	0.16
380	500	0	90	26.55	96.25	80.96	44.98	42.16	9.02	27.04	27.04	1.48	18.32	0.84	0.019	14.87	2.84	0.19
380	480	0	90	23.90	98.24	82.50	46.12	43.40	9.26	27.94	26.91	1.54	17.47	0.83	0.019	14.30	2.66	0.19
380	460	0	90	28.33	99.76	84.01	47.69	44.33	9.44	28.64	26.79	1.64	16.33	0.83	0.020	13.22	2.54	0.19
380	440	0	90	32.73	104.67	88.57	48.98	45.31	9.64	29.44	29.92	1.83	16.36	0.83	0.021	12.69	2.89	0.23
380	420	0	90	24.24	103.85	86.78	47.33	45.95	9.77	29.83	28.06	1.46	19.19	0.83	0.019	22.18	2.70	0.12
380	400	0	90	27.03	105.18	88.54	49.16	46.12	9.78	30.39	28.67	1.66	17.31	0.83	0.021	15.33	2.72	0.18
380	380	0	90	31.74	104.57	87.77	49.01	46.07	9.77	30.50	28.00	1.65	16.96	0.83	0.020	13.96	2.66	0.19
380	360	0	90	26.46	105.43	88.43	48.50	46.14	9.78	30.67	28.62	1.78	16.11	0.83	0.020	12.96	2.68	0.21
380	340	0	90	28.64	105.66	88.94	50.18	46.65	9.88	30.99	28.01	1.82	15.37	0.83	0.021	12.34	2.72	0.22
380	320	0	90	27.35	106.90	89.85	49.13	46.41	9.83	31.06	29.43	1.79	16.43	0.83	0.021	12.93	2.88	0.22
380	300	0	90	27.34	108.10	90.93	47.77	45.79	9.69	30.94	31.38	1.62	19.41	0.84	0.021	15.98	3.13	0.20
380	280	0	90	28.79	106.74	90.45	48.62	45.16	9.55	30.60	30.98	1.64	18.94	0.83	0.022	14.23	3.16	0.22
380	260	0	90	28.41	104.71	88.50	47.87	44.49	9.40	30.23	29.99	1.69	17.77	0.83	0.021	15.09	2.95	0.20
380	240	0	90	28.04	103.75	87.71	47.69	44.27	9.36	30.05	29.43	1.69	17.40	0.83	0.021	14.71	2.82	0.19
380	220	0	90	26.22	104.06	88.15	47.57	44.06	9.31	29.98	30.02	1.61	18.61	0.84	0.021	14.45	2.73	0.19
380	200	0	90	25.82	102.42	86.23	46.20	43.88	9.29	29.89	28.66	1.59	18.00	0.84	0.019	13.55	2.51	0.18
380	180	0	90	27.39	100.63	84.81	47.32	44.03	9.33	29.91	26.69	1.74	15.31	0.83	0.019	10.72	2.22	0.21
380	160	0	90	28.42	100.37	84.49	47.20	44.16	9.38	30.02	26.19	1.80	14.57	0.83	0.019	9.57	2.00	0.21
380	140	0	90	26.98	105.70	89.51	47.86	44.53	9.47	30.07	31.10	1.63	19.09	0.84	0.020	11.29	2.15	0.19
380	120	0	90	28.43	106.31	90.29	47.56	44.36	9.46	29.82	32.13	1.67	19.27	0.84	0.021	11.45	2.13	0.19
380	100	0	90	27.91	102.71	87.02	46.37	43.38	9.28	29.01	30.31	1.59	19.04	0.83	0.020	11.25	1.99	0.18
380	80	0	90	27.97	99.11	84.16	45.08	41.81	8.97	27.75	29.55	1.54	19.18	0.84	0.020	12.43	2.02	0.16
380	60	0	90	23.43	93.49	79.16	41.75	39.44	8.47	26.15	27.90	1.37	20.42	0.84	0.018	12.32	1.98	0.16
380	40	0	90	24.85	84.94	71.99	39.30	36.47	7.81	24.29	24.18	1.35	17.88	0.83	0.017	10.15	1.71	0.17
380	20	0	90	20.10	75.37	63.51	35.83	33.35	7.14	22.23	19.79	1.26	15.71	0.83	0.014	9.40	1.37	0.15
380	0	0	90	18.47	68.80	57.85	32.36	30.53	6.52	20.33	17.94	1.08	16.65	0.83	0.013	10.40	1.23	0.12
400	0	0	90	16.67	62.33	52.44	30.04	27.97	5.98	18.64	15.72	1.04	15.11	0.83	0.011	10.20	1.13	0.11
400	20	0	90	17.82	68.94	57.96	32.32	30.55	6.54	20.38	18.01	1.10	16.38	0.83	0.013	9.82	1.22	0.12
400	40	0	90	22.42	77.31	65.46	36.23	33.59	7.20	22.27	21.45	1.28	16.75	0.83	0.015	10.38	1.46	0.14
400	60	0	90	21.41	84.76	71.45	38.45	36.46	7.83	24.04	24.26	1.29	18.79	0.84	0.016	10.53	1.69	0.16
400	80	0	90	24.51	89.93	76.05	40.94	38.52	8.26	25.57	25.84	1.40	18.45	0.83	0.017	9.68	1.72	0.18
400	100	0	90	23.79	93.36	79.02	42.90	39.99	8.56	26.67	26.71	1.45	18.41	0.83	0.018	10.18	1.70	0.17
400	120	0	90	23.42	97.45	82.51	43.28	40.92	8.74	27.36	29.18	1.47	19.85	0.84	0.018	10.29	1.86	0.18
400	140	0	90	25.20	97.27	82.27	44.00	41.32	8.80	27.67	28.28	1.50	18.81	0.84	0.019	10.61	1.92	0.18
400	160	0	90	25.14	93.04	78.41	44.25	40.98	8.72	27.63	24.43	1.58	15.45	0.83	0.018	9.41	1.76	0.19
400	180	0	90	23.46	92.30	77.59	43.16	40.67	8.63	27.53	24.11	1.54	15.68	0.83	0.017	10.92	1.88	0.17
400	200	0	90	26.32	93.55	78.99	43.72	40.62	8.60	27.51	25.42	1.55	16.40	0.83	0.018	12.04	2.10	0.17
400	220	0	90	24.68	93.00	78.34	43.40	40.54	8.58	27.42	25.04	1.55	16.19	0.83	0.018	11.03	2.14	0.19
400	240	0	90	23.33	94.07	79.24	43.21	40.64	8.60	27.46	25.98	1.52	17.13	0.83	0.018	12.74	2.27	0.18
400	260	0	90	25.09	95.01	80.19	43.90	40.90	8.65	27.66	26.44	1.52	17.41	0.83	0.019	14.12	2.46	0.17
400	280	0	90	26.49	94.95	80.07	44.86	41.57	8.80	27.95	25.43	1.60	15.89	0.83	0.019	13.91	2.51	0.18
400	300	0	90	26.27	96.54	81.37	44.93	42.12	8.90	28.27	26.15	1.64	15.90	0.83	0.019	13.74	2.51	0.18
400	320	0	90	23.86	96.41	80.95	45.09	42.61	9.02	28.36	25.44	1.57	16.25	0.83	0.018	13.38	2.40	0.18
400	340	0	90	24.88	95.96	80.59	45.74	42.81	9.06	28.24	24.91	1.56	15.99	0.83	0.018	13.44	2.35	0.17
400	360	0	90	24.89	96.79	81.43	45.53	42.53	9.00	28.03	26.23	1.54	16.99	0.83	0.018	13.36	2.40	0.18
400	380	0	90	25.30	95.65	80.26	44.96	42.49	8.99	27.97	25.18	1.48	17.07	0.83	0.018	13.43	2.37	0.18
400	400	0	90	25.65	95.93	80.79	45.92	42.54	9.00	27.84	25.55	1.59	16.10	0.83	0.018	14.18	2.35	0.17
400	420	0	90	23.37	94.26	79.00	44.95	42.31	8.98	27.47	24.49	1.40	17.54	0.83	0.017	15.67	2.27	0.14
400	440	0	90	23.91	94.28	79.12	44.02	41.76	8.88	26.97	25.55	1.53	16.70	0.83	0.018	12.41	2.32	0.19
400	460	0	90	23.55	91.60	76.90	44.18	41.19	8.77	26.38	24.03	1.43	16.85	0.83	0.017	14.56	2.18	0.15
400	480	0	90	23.41	89.33	75.10	43.25	40.24	8.59	25.68	23.40	1.42	16.51	0.83	0.017	11.93	2.10	0.18
400	500	0	90	25.19	88.54	74.71	42.28	39.21	8.39	24.91	24.42	1.46	16.76	0.83	0.018	14.64	2.37	0.16
400	520	0	90	19.06	82.48	69.23	40.11	37.24	7.99	23.68	21.55	1.21	17.80	0.83	0.016	16.27	2.21	0.14
400	540	0	90	21.09	76.50	64.05	36.83	34.72	7.47	22.10	19.69	1.26	15.63	0.83	0.015	11.71	1.92	0.16
400	560	0	90	18.78	71.36	60.22	34.02	31.61	6.80	20.24	19.51	1.17	16.62	0.83	0.014	14.51	1.94	0.13
400	580	0	90	19.09	63.04	53.05	30.25	28.10	6.05	18.19	16.75	1.04	16.17	0.83	0.013	13.80	1.62	0.12
400	600	0	90	14.51	54.19	45.28	26.17	24.74	5.34	16.08	13.37	0.86	15.48	0.83	0.010	12.42	1.21	0.10
400	620	0	90	12.93	45.94	38.37	22.46	21.13	4.56	13.97	10.84	0.79	13.69	0.82	0.008	10.16	0.94	0.09
400	640	0	90	10.42	39.23	32.83	18.82	17.79	3.84	11.93	9.51	0.65	14.60	0.82	0.007	10.41	0.79	0.08
400	660	0	90	8.05	31.68	26.47	15.40	14.50	3.14	9.95	7.22	0.54	13.29	0.82	0.006	10.23	0.58	0.06
400	680	0	90	6.28	25.21	20.97	12.61	11.85	2.58	8.23	5.14	0.47	10.90	0.81	0.004	7.88	0.40	0.05
400	700	0	90	5.80	20.52	17.13	10.39	9.64	2.11	6.78	4.10	0.41	9.99	0.81	0.004	6.96	0.32	0.05
420	700	0	90	4.93	18.61	15.50	9.27	8.71	1.91	6.14	3.76	0.37	10.23	0.81	0.003	7.63	0.30	0.04
420	680	0	90	6.62	22.73	19.05	11.50	10.55	2.30	7.42	4.76	0.44	10.85	0.81	0.004	7.72	0.37	0.05
420	660	0	90	8.30	29.17	24.51	14.05	13.10	2.84	9.07	6.99	0.55	12.66	0.82	0.005	8.78	0.53	0.06
420	640	0	90	10.98	35.89	30.27	17.49	16.11	3.49	10.87	8.91	0.68	13.04	0.82	0.007	9.56	0.70	0.07
420	620	0	90	11.75	41.81	35.04	20.59	19.24	4.15	12.77	9.80	0.75	13.01	0.82	0.008	8.82	0.79	0.09
420	600	0	90	12.60	49.29	41.17	23.72	22.54	4.87	14.69	12.06	0.89	13.55	0.82	0.009	10.55	1.00	0.09
420	580	0	90	16.96	56.55	47.72	27.81	25.53	5.50	16.57	14.45	1.10	13.09	0.82	0.011	10.84	1.30	0.12
420	560	0	90	17.83	63.90	53.61	30.22	28.56	6.14	18.38	16.96	1.03	16.44	0.83	0.012	15.47	1.55	0.10
420	540	0	90	17.37	68.46	57.09	33.19	31.47	6.77	19.98	17.00	1.05	16.14	0.83	0.012	14.55	1.59	0.11
420	520	0	90	21.31	74.52	62.34	35.96	33.97	7.29	21.57	18.98	1.19	15.95	0.83	0.014	14.20	1.79	0.13
420	500	0	90	20.63	78.97	66.39	38.26	35.57	7.61	22.68	20.72	1.25	16.57	0.83	0.015	12.82	1.84	0.14
420	480	0	90	21.59	80.50	67.57	39.11	36.59	7.81	23.32	20.59	1.27	16.17	0.83	0.015	11.21	1.68	0.15
420	460	0	90	21.85	81.15	67.88	39.92	37.47	8.00	23.83	19.84	1.25	15.90	0.82	0.015	10.80	1.67	0.15
420	440	0	90	23.81	84.01	70.44	40.03	37.95	8.07	24.40	21.66	1.43	15.19	0.82	0.016	10.68	1.82	0.17
420	420	0	90	21.54	84.92	71.21	40.58	38.31	8.14	24.76	21.85	1.43	15.23	0.83	0.016	11.43	1.83	0.16
420	400	0	90	22.15	85.03	71.27	40.67	38.30	8.11	25.09	21.64	1.37	15.82	0.83	0.016	12.38	1.91	0.15
420	380	0	90	21.04	84.61	70.70	40.43	38.26	8.11	25.20	21.15	1.32	15.98	0.83	0.015	11.80	1.91	0.16
420	360	0	90	22.76	85.69	71.93	41.34	38.58	8.17	25.36	21.75	1.41	15.46	0.83	0.016	11.23	1.93	0.17
420	340	0	90	21.66	85.89	71.82	40.40	38.55	8.17	25.49	21.85	1.36	16.07	0.83	0.016	13.39	1.92	0.14
420	320	0	90	22.35	85.60	71.74	41.17	38.66	8.20	25.58	21.37	1.38	15.49	0.83	0.016	12.13	1.91	0.16
420	300	0	90	22.56	84.73	71.21	41.22	38.15	8.08	25.51	21.07	1.44	14.68	0.83	0.016	11.50	1.93	0.17
420	280	0	90	21.80	84.53	70.95	39.96	37.50	7.94	25.29	21.73	1.44	15.12	0.83	0.016	13.15	2.02	0.15
420	260	0	90	22.50	83.28	69.96	39.64	37.01	7.84	24.95	21.33	1.41	15.18	0.83	0.016	12.07	1.87	0.16
420	240	0	90	21.17	83.06	69.71	38.87	36.75	7.79	24.71	21.59	1.38	15.61	0.83	0.015	11.71	1.78	0.15
420	220	0	90	19.36	81.86	68.59	38.97	36.70	7.79	24.70	20.46	1.23	16.64	0.83	0.015	11.16	1.68	0.15
420	200	0	90	20.69	81.97	68.69	38.58	36.52	7.76	24.81	20.65	1.35	15.29	0.83	0.015	10.39	1.64	0.16
420	180	0	90	21.33	83.46	70.06	38.76	36.62	7.80	24.92	21.92	1.43	15.28	0.83	0.015	9.21	1.59	0.17
420	160	0	90	20.64	84.08	70.71	39.55	37.10	7.92	25.05	21.93	1.36	16.15	0.83	0.015	8.42	1.51	0.18
420	140	0	90	23.28	86.37	72.99	40.09	37.30	7.96	25.13	23.95	1.39	17.17	0.83	0.016	9.82	1.63	0.17
420	120	0	90	23.88	87.36	73.90	39.46	37.17	7.95	24.89	25.29	1.38	18.31	0.83	0.017	9.75	1.65	0.17
420	100	0	90	23.24	82.64	69.91	39.27	36.20	7.75	24.15	22.29	1.40	15.91	0.83	0.016	9.54	1.45	0.15
420	80	0	90	20.51	79.79	67.33	37.31	34.91	7.50	23.19	21.69	1.25	17.32	0.83	0.015	10.30	1.42	0.14
420	60	0	90	19.78	74.65	62.56	34.69	33.06	7.10	21.82	19.78	1.15	17.15	0.83	0.013	10.42	1.33	0.13
420	40	0	90	18.16	69.08	58.12	32.32	30.48	6.54	20.20	18.39	1.04	17.65	0.83	0.013	11.70	1.24	0.11
420	20	0	90	19.17	62.45	52.45	29.66	27.93	5.98	18.59	15.92	1.17	13.60	0.82	0.012	7.59	1.09	0.14
420	0	0	90	16.44	55.75	46.94	27.84	25.50	5.45	16.96	13.29	1.09	12.24	0.82	0.010	8.26	0.96	0.12
440	0	0	90	11.94	48.34	40.36	24.35	22.55	4.85	15.01	10.79	0.74	14.57	0.82	0.009	8.45	0.78	0.09
440	20	0	90	14.64	54.09	45.14	25.68	24.71	5.30	16.52	12.87	0.95	13.60	0.82	0.010	8.40	0.94	0.11
440	40	0	90	18.02	60.21	50.79	29.32	27.04	5.81	18.07	15.10	1.08	13.98	0.82	0.012	8.98	1.06	0.12
440	60	0	90	18.21	65.31	54.86	30.80	29.05	6.24	19.40	16.87	1.15	14.72	0.83	0.012	9.90	1.17	0.12
440	80	0	90	17.50	69.16	58.22	32.60	30.56	6.57	20.51	18.09	1.09	16.65	0.83	0.013	9.66	1.24	0.13
440	100	0	90	18.30	72.73	61.18	33.39	31.75	6.82	21.42	19.55	1.18	16.52	0.83	0.013	9.60	1.31	0.14
440	120	0	90	19.56	74.44	62.71	34.23	32.52	6.97	21.99	19.93	1.31	15.18	0.83	0.014	8.81	1.32	0.15
440	140	0	90	19.51	74.24	62.67	35.66	32.77	7.01	22.26	19.21	1.27	15.16	0.83	0.014	9.01	1.29	0.14
440	160	0	90	18.54	73.28	61.49	34.45	32.63	6.98	22.21	18.44	1.13	16.30	0.83	0.013	9.54	1.27	0.13
440	180	0	90	19.69	73.10	61.65	34.92	32.25	6.88	22.13	18.72	1.36	13.76	0.82	0.014	8.98	1.30	0.14
440	200	0	90	21.33	72.39	61.08	34.69	32.06	6.82	22.00	18.33	1.33	13.74	0.82	0.014	8.99	1.34	0.15
440	220	0	90	19.57	71.85	60.42	34.86	32.23	6.86	21.97	17.65	1.29	13.69	0.82	0.013	9.70	1.40	0.14
440	240	0	90	17.00	71.36	59.63	34.11	32.36	6.87	21.91	17.10	1.18	14.51	0.83	0.013	9.57	1.40	0.15
440	260	0	90	19.77	72.14	60.42	34.81	32.67	6.93	22.08	17.38	1.27	13.70	0.82	0.013	10.98	1.49	0.14
440	280	0	90	17.58	71.46	59.49	34.41	32.80	6.96	22.19	16.48	1.10	15.00	0.82	0.012	10.34	1.43	0.14
440	300	0	90	18.14	72.22	60.27	35.58	33.26	7.06	22.42	16.54	1.18	13.97	0.82	0.013	11.39	1.48	0.13
440	320	0	90	19.34	73.01	60.96	35.95	33.61	7.13	22.57	16.83	1.19	14.15	0.82	0.013	10.50	1.50	0.14
440	340	0	90	18.42	73.77	61.61	36.13	33.85	7.19	22.52	17.40	1.11	15.61	0.82	0.013	11.35	1.54	0.14
440	360	0	90	20.08	74.10	61.95	35.67	33.76	7.16	22.40	17.94	1.24	14.49	0.82	0.014	10.95	1.54	0.14
440	380	0	90	19.30	72.33	60.54	35.71	33.32	7.05	22.17	16.84	1.18	14.23	0.82	0.013	10.52	1.41	0.13
440	400	0	90	19.98	72.96	61.05	35.45	33.18	7.04	22.08	17.69	1.29	13.76	0.82	0.013	9.95	1.48	0.15
440	420	0	90	20.39	74.13	62.07	35.33	33.32	7.08	21.90	18.90	1.32	14.33	0.83	0.014	11.13	1.55	0.14
440	440	0	90	17.78	72.67	60.94	35.57	33.14	7.06	21.49	18.04	1.10	16.34	0.83	0.013	11.41	1.47	0.13
440	460	0	90	18.49	71.79	60.31	35.22	32.78	7.00	21.12	17.89	1.14	15.69	0.82	0.014	12.25	1.48	0.12
440	480	0	90	20.48	70.59	59.28	34.50	32.22	6.88	20.66	17.71	1.16	15.25	0.83	0.013	11.20	1.43	0.13
440	500	0	90	16.66	66.82	55.76	33.20	31.11	6.66	19.93	15.77	1.02	15.53	0.82	0.012	10.74	1.38	0.13
440	520	0	90	16.91	63.77	53.30	31.72	29.69	6.37	19.00	15.09	1.03	14.71	0.82	0.012	10.92	1.31	0.12
440	540	0	90	15.91	59.19	49.36	29.27	27.54	5.92	17.73	13.92	0.96	14.56	0.82	0.010	10.42	1.22	0.12
440	560	0	90	16.91	55.02	46.17	26.94	25.06	5.38	16.30	13.66	1.06	12.93	0.82	0.011	9.23	1.14	0.12
440	580	0	90	11.15	49.08	40.83	23.58	22.60	4.87	14.64	11.84	0.79	15.03	0.83	0.009	11.99	0.96	0.08
440	600	0	90	10.75	42.53	35.63	20.95	19.50	4.21	12.95	10.07	0.72	14.02	0.82	0.008	9.56	0.79	0.08
440	620	0	90	9.69	36.65	30.78	17.78	16.59	3.58	11.22	8.84	0.62	14.17	0.82	0.007	9.42	0.68	0.07
440	640	0	90	8.08	31.19	26.15	14.73	13.93	3.02	9.53	7.73	0.59	13.12	0.83	0.006	8.76	0.57	0.07
440	660	0	90	7.71	25.46	21.37	12.09	11.39	2.48	7.98	6.09	0.49	12.32	0.82	0.005	7.67	0.44	0.06
440	680	0	90	5.80	20.17	16.86	10.07	9.36	2.05	6.59	4.22	0.41	10.29	0.81	0.004	6.87	0.33	0.05
440	700	0	90	4.57	16.53	13.80	8.34	7.69	1.69	5.47	3.37	0.31	11.00	0.81	0.003	6.66	0.26	0.04
460	700	0	90	3.61	14.25	11.86	6.89	6.49	1.42	4.77	2.98	0.28	10.81	0.82	0.002	7.47	0.24	0.03
460	680	0	90	4.58	17.43	14.58	8.65	8.06	1.76	5.74	3.63	0.35	10.29	0.81	0.003	7.38	0.28	0.04
460	660	0	90	6.02	21.40	17.91	10.20	9.64	2.10	6.89	4.88	0.41	12.02	0.82	0.004	7.66	0.36	0.05
460	640	0	90	7.14	26.54	22.31	12.76	11.86	2.58	8.25	6.43	0.43	14.87	0.82	0.005	8.42	0.46	0.06
460	620	0	90	9.28	31.59	26.63	15.29	14.11	3.06	9.67	7.81	0.61	12.89	0.82	0.006	7.99	0.58	0.07
460	600	0	90	10.54	36.42	30.71	17.85	16.31	3.52	11.12	8.99	0.63	14.35	0.82	0.007	8.42	0.66	0.08
460	580	0	90	11.27	41.01	34.26	19.90	18.69	4.02	12.57	9.74	0.68	14.25	0.82	0.007	9.98	0.75	0.08
460	560	0	90	12.38	45.67	38.21	22.54	21.03	4.51	13.95	10.69	0.78	13.70	0.82	0.008	9.75	0.85	0.09
460	540	0	90	11.82	50.58	42.45	24.88	23.16	4.97	15.24	12.18	0.84	14.56	0.82	0.009	11.24	0.93	0.08
460	520	0	90	13.31	53.16	44.37	26.39	24.74	5.31	16.30	12.13	0.86	14.15	0.82	0.010	8.56	0.97	0.11
460	500	0	90	16.50	55.78	46.68	28.22	26.22	5.61	17.15	12.42	1.02	12.14	0.81	0.010	7.61	0.99	0.13
460	480	0	90	14.83	58.00	48.39	28.63	27.01	5.77	17.71	13.27	0.87	15.23	0.82	0.010	8.69	1.06	0.12
460	460	0	90	17.42	60.21	50.51	29.92	27.65	5.91	18.17	14.38	1.05	13.67	0.82	0.011	8.95	1.14	0.13
460	440	0	90	16.27	61.21	51.24	29.41	27.82	5.94	18.45	14.94	1.06	14.14	0.82	0.011	9.61	1.17	0.12
460	420	0	90	17.53	60.83	50.92	29.42	27.61	5.87	18.66	14.55	1.02	14.21	0.82	0.011	10.30	1.14	0.11
